p_code,region_code,region,proposed_position,"name, surname, title",titles,number_titles,mgr,ing,phd,mba,full name,name,surname,sex,age,proposed party,affiliation,party code,elected,votes,votes_pct
1301207,13,Zlínský,7,Novotná Marie PhDr.,PhDr.,1,0,0,0,0,Novotná Marie ,Marie ,Novotná ,0,63,PŘÍSAHA,BEZPP,12,0,126,0.94
401011,4,Plzeňský,11,Karbanová Tereza,nan,0,0,0,0,0,Karbanová Tereza,Tereza,Karbanová ,0,43,Zelení,BEZPP,1,0,126,4.34
60809,6,Ústecký,9,Vaňkát Zdeněk,nan,0,0,0,0,0,Vaňkát Zdeněk,Zdeněk,Vaňkát ,1,44,TSS,TSS,8,0,126,1.09
100106,10,Vysočina,6,Dobrianská Kristýna,nan,0,0,0,0,0,Dobrianská Kristýna,Kristýna,Dobrianská ,0,25,Zelení,Zelení,1,0,126,5.48
140809,14,Moravskoslezský,9,Polášek René,nan,0,0,0,0,0,Polášek René,René,Polášek ,1,55,TSS,Soukromníci,8,0,126,0.88
401003,4,Plzeňský,3,Grznár Filip,nan,0,0,0,0,0,Grznár Filip,Filip,Grznár ,1,36,PRAMENY,BEZPP,10,0,126,20.12
1402101,14,Moravskoslezský,1,Vacek Martin PhDr. MBA,PhDr. MBA,2,0,0,0,1,Vacek Martin ,Martin ,Vacek ,1,49,OtČe,BEZPP,21,0,126,6.53
805016,8,Královéhradecký,16,Damašek Ondřej,nan,0,0,0,0,0,Damašek Ondřej,Ondřej,Damašek ,1,42,ČSSD,ČSSD,5,0,126,0.86
1301209,13,Zlínský,9,Žák Oldřich,nan,0,0,0,0,0,Žák Oldřich,Oldřich,Žák ,1,46,PŘÍSAHA,BEZPP,12,0,126,0.94
70107,7,Liberecký,7,Hudec Miroslav PhDr.,PhDr.,1,0,0,0,0,Hudec Miroslav ,Miroslav ,Hudec ,1,69,Zelení,Zelení,1,0,125,4.55
1301013,13,Zlínský,13,Kreml Richard MUDr.,MUDr.,1,0,0,0,0,Kreml Richard ,Richard ,Kreml ,1,51,Zelení,Zelení,1,0,125,4.52
90303,9,Pardubický,3,Příhonský Ladislav,nan,0,0,0,0,0,Příhonský Ladislav,Ladislav,Příhonský ,1,37,Volný blok,Volný blok,3,0,125,2.89
103010,1,Hl. m. Praha,10,Finsterle Tomáš Ing. et Ing.,Ing. et Ing.,2,0,1,0,0,Finsterle Tomáš ,Tomáš ,Finsterle ,1,33,Volný blok,Volný blok,3,0,125,2.68
905018,9,Pardubický,18,Venclová Petra,nan,0,0,0,0,0,Venclová Petra,Petra,Venclová ,0,49,ČSSD,ČSSD,5,0,125,0.9
6012015,6,Ústecký,15,Michálek Pavel Ing. et Ing. Bc.,Ing. et Ing. Bc.,3,0,1,0,0,Michálek Pavel ,Pavel ,Michálek ,1,40,PŘÍSAHA,BEZPP,12,0,125,0.75
1408013,14,Moravskoslezský,13,Hájek David Ing.,Ing.,1,0,1,0,0,Hájek David ,David ,Hájek ,1,42,TSS,TSS,8,0,124,0.87
20106,2,Středočeský,6,Smutný Jaroslav MUDr.,MUDr.,1,0,0,0,0,Smutný Jaroslav ,Jaroslav ,Smutný ,1,66,Zelení,Zelení,1,0,124,1.81
1201016,12,Olomoucký,16,Koutková Alena,nan,0,0,0,0,0,Koutková Alena,Alena,Koutková ,0,41,Zelení,Zelení,1,0,124,4.26
1004017,10,Vysočina,17,Severová Marcela,nan,0,0,0,0,0,Severová Marcela,Marcela,Severová ,0,65,SPD,SPD,4,0,124,0.5
8018010,8,Královéhradecký,10,Manych Jaroslav,nan,0,0,0,0,0,Manych Jaroslav,Jaroslav,Manych ,1,44,KSČM,BEZPP,18,0,124,1.22
90102,9,Pardubický,2,Weisbauer Vojtěch Ing.,Ing.,1,0,1,0,0,Weisbauer Vojtěch ,Vojtěch ,Weisbauer ,1,29,Zelení,Zelení,1,0,123,4.52
1104024,11,Jihomoravský,24,Chodžajan Akop,nan,0,0,0,0,0,Chodžajan Akop,Akop,Chodžajan ,1,47,SPD,SPD,4,0,123,0.21
1205011,12,Olomoucký,11,Věstinský Lubomír,nan,0,0,0,0,0,Věstinský Lubomír,Lubomír,Věstinský ,1,68,ČSSD,ČSSD,5,0,123,0.83
4012015,4,Plzeňský,15,Žďárská Karolína,nan,0,0,0,0,0,Žďárská Karolína,Karolína,Žďárská ,0,21,PŘÍSAHA,BEZPP,12,0,123,0.89
100302,10,Vysočina,2,Broklová Šárka,nan,0,0,0,0,0,Broklová Šárka,Šárka,Broklová ,0,24,Volný blok,Volný blok,3,0,122,3.83
14018013,14,Moravskoslezský,13,Cepko Karel Bc.,Bc.,1,0,0,0,0,Cepko Karel ,Karel ,Cepko ,1,34,KSČM,KSČM,18,0,122,0.52
40809,4,Plzeňský,9,Hrouda Pavel Ing.,Ing.,1,0,1,0,0,Hrouda Pavel ,Pavel ,Hrouda ,1,46,TSS,TSS,8,0,122,1.68
80807,8,Královéhradecký,7,Karlík Michal Ing.,Ing.,1,0,1,0,0,Karlík Michal ,Michal ,Karlík ,1,56,TSS,TSS,8,0,122,1.4
208010,2,Středočeský,10,Reiser Martin Bc.,Bc.,1,0,0,0,0,Reiser Martin ,Martin ,Reiser ,1,52,TSS,TSS,8,0,122,0.67
101015,1,Hl. m. Praha,15,Kosíková Barbora Mgr.,Mgr.,1,1,0,0,0,Kosíková Barbora ,Barbora ,Kosíková ,0,61,Zelení,Zelení,1,0,122,2.01
1203018,12,Olomoucký,18,Preiningerová Xenie MUDr.,MUDr.,1,0,0,0,0,Preiningerová Xenie ,Xenie ,Preiningerová ,0,57,Volný blok,BEZPP,3,0,122,2.33
10309,1,Hl. m. Praha,9,Richterová Jaroslava Mgr.,Mgr.,1,1,0,0,0,Richterová Jaroslava ,Jaroslava ,Richterová ,0,75,Volný blok,Volný blok,3,0,122,2.61
1012025,1,Hl. m. Praha,25,Selingerová Jana Ing.,Ing.,1,0,1,0,0,Selingerová Jana ,Jana ,Selingerová ,0,42,PŘÍSAHA,BEZPP,12,0,122,0.56
601020,6,Ústecký,20,Szaffnerová Kateřina Mgr.,Mgr.,1,1,0,0,0,Szaffnerová Kateřina ,Kateřina ,Szaffnerová ,0,39,Zelení,Zelení,1,0,122,2.51
80309,8,Královéhradecký,9,Pírková Michaela,nan,0,0,0,0,0,Pírková Michaela,Michaela,Pírková ,0,47,Volný blok,Volný blok,3,0,122,3.09
705015,7,Liberecký,15,Oplt Josef,nan,0,0,0,0,0,Oplt Josef,Josef,Oplt ,1,51,ČSSD,ČSSD,5,0,122,1.57
1303022,13,Zlínský,22,Sušková Marie,nan,0,0,0,0,0,Sušková Marie,Marie,Sušková ,0,58,Volný blok,Volný blok,3,0,122,2.24
4018011,4,Plzeňský,11,Šulc Bronislav,nan,0,0,0,0,0,Šulc Bronislav,Bronislav,Šulc ,1,51,KSČM,KSČM,18,0,122,1.01
1101024,11,Jihomoravský,24,Karolyiová Alžběta Mgr.,Mgr.,1,1,0,0,0,Karolyiová Alžběta ,Alžběta ,Karolyiová ,0,34,Zelení,Zelení,1,0,121,2.16
308019,3,Jihočeský,19,Procházka Jaromír PhDr.,PhDr.,1,0,0,0,0,Procházka Jaromír ,Jaromír ,Procházka ,1,69,TSS,Soukromníci,8,0,121,1.05
14012022,14,Moravskoslezský,22,Volný Jiří Mgr.,Mgr.,1,1,0,0,0,Volný Jiří ,Jiří ,Volný ,1,50,PŘÍSAHA,BEZPP,12,0,121,0.42
7018014,7,Liberecký,14,Vondruška Josef JUDr.,JUDr.,1,0,0,0,0,Vondruška Josef ,Josef ,Vondruška ,1,73,KSČM,KSČM,18,0,121,1.81
1101001,11,Jihomoravský,1,Málková Andrea MUDr.,MUDr.,1,0,0,0,0,Málková Andrea ,Andrea ,Málková ,0,52,PRAMENY,BEZPP,10,0,121,12.69
1308021,13,Zlínský,21,Jandouš Josef,nan,0,0,0,0,0,Jandouš Josef,Josef,Jandouš ,1,46,TSS,TSS,8,0,121,1.16
805015,8,Královéhradecký,15,Šklíba Karel,nan,0,0,0,0,0,Šklíba Karel,Karel,Šklíba ,1,71,ČSSD,ČSSD,5,0,120,0.82
100103,10,Vysočina,3,Malinová Lenka Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Malinová Lenka ,Lenka ,Malinová ,0,38,Zelení,BEZPP,1,0,120,5.21
30107,3,Jihočeský,7,Guth Jarkovský Jiří Mgr.,Mgr.,1,1,0,0,0,Guth Jarkovský Jiří ,Jiří ,Guth Jarkovský ,1,55,Zelení,Zelení,1,0,119,3.56
101001,1,Hl. m. Praha,1,Kubín Jan Ing.,Ing.,1,0,1,0,0,Kubín Jan ,Jan ,Kubín ,1,57,PRAMENY,CESTA,10,0,119,14.74
1008014,10,Vysočina,14,Martinec Pavel Ing.,Ing.,1,0,1,0,0,Martinec Pavel ,Pavel ,Martinec ,1,43,TSS,TSS,8,0,119,1.62
1108034,11,Jihomoravský,34,Tomčík Jan MUDr.,MUDr.,1,0,0,0,0,Tomčík Jan ,Jan ,Tomčík ,1,55,TSS,TSS,8,0,119,0.74
60806,6,Ústecký,6,Cibulka Jan,nan,0,0,0,0,0,Cibulka Jan,Jan,Cibulka ,1,64,TSS,Soukromníci,8,0,119,1.03
80103,8,Královéhradecký,3,Rufer Daniel,nan,0,0,0,0,0,Rufer Daniel,Daniel,Rufer ,1,27,Zelení,Zelení,1,0,119,3.73
104036,1,Hl. m. Praha,36,Šubrt David,nan,0,0,0,0,0,Šubrt David,David,Šubrt ,1,51,SPD,SPD,4,0,119,0.41
80808,8,Královéhradecký,8,Klejma Tomáš MUDr.,MUDr.,1,0,0,0,0,Klejma Tomáš ,Tomáš ,Klejma ,1,72,TSS,TSS,8,0,118,1.36
1001204,10,Vysočina,4,Fialková Hana,nan,0,0,0,0,0,Fialková Hana,Hana,Fialková ,0,65,PŘÍSAHA,PŘÍSAHA,12,0,118,0.81
404017,4,Plzeňský,17,Vraniák Bernard,nan,0,0,0,0,0,Vraniák Bernard,Bernard,Vraniák ,1,61,SPD,SPD,4,0,118,0.4
603026,6,Ústecký,26,Černá Marcela,nan,0,0,0,0,0,Černá Marcela,Marcela,Černá ,0,22,Volný blok,BEZPP,3,0,118,2.53
7012011,7,Liberecký,11,Šoun Michal,nan,0,0,0,0,0,Šoun Michal,Michal,Šoun ,1,39,PŘÍSAHA,BEZPP,12,0,118,1.23
13018022,13,Zlínský,22,Maršík Zdeněk,nan,0,0,0,0,0,Maršík Zdeněk,Zdeněk,Maršík ,1,59,KSČM,KSČM,18,0,118,1.13
14018034,14,Moravskoslezský,34,Mesochoridis Takis,nan,0,0,0,0,0,Mesochoridis Takis,Takis,Mesochoridis ,1,68,KSČM,KSČM,18,0,118,0.51
6018024,6,Ústecký,24,Kroupová Radka,nan,0,0,0,0,0,Kroupová Radka,Radka,Kroupová ,0,47,KSČM,BEZPP,18,0,117,0.79
1405035,14,Moravskoslezský,35,Kovalský Martin Mgr. MBA,Mgr. MBA,2,1,0,0,1,Kovalský Martin ,Martin ,Kovalský ,1,39,ČSSD,ČSSD,5,0,117,0.37
605020,6,Ústecký,20,Sismilich Lukáš,nan,0,0,0,0,0,Sismilich Lukáš,Lukáš,Sismilich ,1,34,ČSSD,ČSSD,5,0,117,0.96
3012015,3,Jihočeský,15,Šejda Jiří,nan,0,0,0,0,0,Šejda Jiří,Jiří,Šejda ,1,49,PŘÍSAHA,BEZPP,12,0,117,0.77
3018015,3,Jihočeský,15,Jirman Michal,nan,0,0,0,0,0,Jirman Michal,Michal,Jirman ,1,54,KSČM,KSČM,18,0,117,0.78
9018015,9,Pardubický,15,Hlavatý Miroslav,nan,0,0,0,0,0,Hlavatý Miroslav,Miroslav,Hlavatý ,1,66,KSČM,KSČM,18,0,117,1.11
12018020,12,Olomoucký,20,Vysloužil Zdeněk,nan,0,0,0,0,0,Vysloužil Zdeněk,Zdeněk,Vysloužil ,1,55,KSČM,KSČM,18,0,117,0.9
1301808,13,Zlínský,8,Častulíková Lenka,nan,0,0,0,0,0,Častulíková Lenka,Lenka,Častulíková ,0,41,KSČM,BEZPP,18,0,116,1.11
20206,2,Středočeský,6,Pavlická Zdeňka Ing.,Ing.,1,0,1,0,0,Pavlická Zdeňka ,Zdeňka ,Pavlická ,0,45,Švýcar. demokr.,BEZPP,2,0,116,3.24
1202204,12,Olomoucký,4,Tejkal Dušan Mgr. Bc.,Mgr. Bc.,2,1,0,0,0,Tejkal Dušan ,Dušan ,Tejkal ,1,45,Moravané,BEZPP,22,0,116,4.14
30306,3,Jihočeský,6,Válková Dita,nan,0,0,0,0,0,Válková Dita,Dita,Válková ,0,52,Volný blok,Volný blok,3,0,116,3.09
4018018,4,Plzeňský,18,Rejfek Jan RSDr.,RSDr.,1,0,0,0,0,Rejfek Jan ,Jan ,Rejfek ,1,68,KSČM,KSČM,18,0,115,0.95
108035,1,Hl. m. Praha,35,Rejšek Radek Mgr.,Mgr.,1,1,0,0,0,Rejšek Radek ,Radek ,Rejšek ,1,62,TSS,BEZPP,8,0,115,0.71
1101026,11,Jihomoravský,26,Benáčková Zuzana Mgr. Bc.,Mgr. Bc.,2,1,0,0,0,Benáčková Zuzana ,Zuzana ,Benáčková ,0,35,Zelení,Zelení,1,0,115,2.05
201021,2,Středočeský,21,Výborný Karel Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Výborný Karel ,Karel ,Výborný ,1,47,Zelení,Zelení,1,0,115,1.67
1105031,11,Jihomoravský,31,Balcařík Luděk Mgr.,Mgr.,1,1,0,0,0,Balcařík Luděk ,Luděk ,Balcařík ,1,42,ČSSD,ČSSD,5,0,114,0.41
6012019,6,Ústecký,19,Horová Pavla,nan,0,0,0,0,0,Horová Pavla,Pavla,Horová ,0,51,PŘÍSAHA,BEZPP,12,0,114,0.69
50804,5,Karlovarský,4,Přib Dobromil Ing.,Ing.,1,0,1,0,0,Přib Dobromil ,Dobromil ,Přib ,1,47,TSS,Svobodní,8,0,114,3.18
10305,1,Hl. m. Praha,5,Kratochvílová Renáta,nan,0,0,0,0,0,Kratochvílová Renáta,Renáta,Kratochvílová ,0,52,Volný blok,Volný blok,3,0,114,2.44
2018027,2,Středočeský,27,Sova Josef Bc. DiS.,Bc. DiS.,2,0,0,0,0,Sova Josef ,Josef ,Sova ,1,48,KSČM,KSČM,18,0,114,0.46
100809,10,Vysočina,9,Sýkorová Lucie,nan,0,0,0,0,0,Sýkorová Lucie,Lucie,Sýkorová ,0,43,TSS,TSS,8,0,114,1.55
1101034,11,Jihomoravský,34,Kulhánková Markéta doc. Mgr. et Mgr. Ph.D.,doc. Mgr. et Mgr. Ph.D.,4,1,0,1,0,Kulhánková Markéta ,Markéta ,Kulhánková ,0,45,Zelení,BEZPP,1,0,114,2.03
130107,13,Zlínský,7,Husa Tomáš MUDr.,MUDr.,1,0,0,0,0,Husa Tomáš ,Tomáš ,Husa ,1,44,Zelení,Zelení,1,0,113,4.08
90103,9,Pardubický,3,Filáčková Veronika,nan,0,0,0,0,0,Filáčková Veronika,Veronika,Filáčková ,0,36,Zelení,Zelení,1,0,113,4.15
803018,8,Královéhradecký,18,Válek Jiří Ing.,Ing.,1,0,1,0,0,Válek Jiří ,Jiří ,Válek ,1,64,Volný blok,BEZPP,3,0,113,2.86
10308,1,Hl. m. Praha,8,Mach Miloš,nan,0,0,0,0,0,Mach Miloš,Miloš,Mach ,1,55,Volný blok,Volný blok,3,0,113,2.42
503012,5,Karlovarský,12,Hladík Martin,nan,0,0,0,0,0,Hladík Martin,Martin,Hladík ,1,51,Volný blok,Volný blok,3,0,113,5.57
603013,6,Ústecký,13,Kopecká Marcela,nan,0,0,0,0,0,Kopecká Marcela,Marcela,Kopecká ,0,57,Volný blok,Volný blok,3,0,113,2.42
1408036,14,Moravskoslezský,36,Šimíček Marcel,nan,0,0,0,0,0,Šimíček Marcel,Marcel,Šimíček ,1,49,TSS,TSS,8,0,113,0.79
2012034,2,Středočeský,34,Felkr Jiří,nan,0,0,0,0,0,Felkr Jiří,Jiří,Felkr ,1,55,PŘÍSAHA,BEZPP,12,0,113,0.34
6012024,6,Ústecký,24,Bravenec Jan,nan,0,0,0,0,0,Bravenec Jan,Jan,Bravenec ,1,27,PŘÍSAHA,BEZPP,12,0,113,0.68
110309,11,Jihomoravský,9,Zajícová Lucie,nan,0,0,0,0,0,Zajícová Lucie,Lucie,Zajícová ,0,58,Volný blok,Volný blok,3,0,113,1.22
1303021,13,Zlínský,21,Gřešáková Dana,nan,0,0,0,0,0,Gřešáková Dana,Dana,Gřešáková ,0,60,Volný blok,Volný blok,3,0,112,2.06
11018033,11,Jihomoravský,33,Handzelová Eva,nan,0,0,0,0,0,Handzelová Eva,Eva,Handzelová ,0,38,KSČM,BEZPP,18,0,112,0.49
703012,7,Liberecký,12,Hrušková Jana,nan,0,0,0,0,0,Hrušková Jana,Jana,Hrušková ,0,55,Volný blok,Volný blok,3,0,112,3.54
10018019,10,Vysočina,19,Tulis Antonín Bc.,Bc.,1,0,0,0,0,Tulis Antonín ,Antonín ,Tulis ,1,48,KSČM,BEZPP,18,0,112,0.86
1301016,13,Zlínský,16,Vočadlová Martina RNDr.,RNDr.,1,0,0,0,0,Vočadlová Martina ,Martina ,Vočadlová ,0,38,Zelení,BEZPP,1,0,112,4.05
701017,7,Liberecký,17,Felcman Jindřich Mgr. Ph.D.,Mgr. Ph.D.,2,1,0,1,0,Felcman Jindřich ,Jindřich ,Felcman ,1,37,Zelení,Zelení,1,0,112,4.08
30304,3,Jihočeský,4,Pidrman Bohumil,nan,0,0,0,0,0,Pidrman Bohumil,Bohumil,Pidrman ,1,52,Volný blok,Volný blok,3,0,112,2.99
1103023,11,Jihomoravský,23,Petrziková Eva,nan,0,0,0,0,0,Petrziková Eva,Eva,Petrziková ,0,52,Volný blok,Volný blok,3,0,112,1.21
304021,3,Jihočeský,21,Henzelín Václav,nan,0,0,0,0,0,Henzelín Václav,Václav,Henzelín ,1,70,SPD,SPD,4,0,112,0.37
1103010,11,Jihomoravský,10,Dědek Petr,nan,0,0,0,0,0,Dědek Petr,Petr,Dědek ,1,59,Volný blok,Volný blok,3,0,112,1.21
110109,11,Jihomoravský,9,Šálek Filip Ing. et Ing.,Ing. et Ing.,2,0,1,0,0,Šálek Filip ,Filip ,Šálek ,1,38,Zelení,BEZPP,1,0,112,2
100307,10,Vysočina,7,Havlíčková Olga,nan,0,0,0,0,0,Havlíčková Olga,Olga,Havlíčková ,0,44,Volný blok,Volný blok,3,0,111,3.48
120103,12,Olomoucký,3,Jaňourová Jana Ing.,Ing.,1,0,1,0,0,Jaňourová Jana ,Jana ,Jaňourová ,0,63,Zelení,Zelení,1,0,111,3.81
908013,9,Pardubický,13,Kudláček Miroslav PhDr. Ph.D.,PhDr. Ph.D.,2,0,0,1,0,Kudláček Miroslav ,Miroslav ,Kudláček ,1,54,TSS,TSS,8,0,111,1.41
108017,1,Hl. m. Praha,17,Kučera Robert,nan,0,0,0,0,0,Kučera Robert,Robert,Kučera ,1,52,TSS,Soukromníci,8,0,111,0.69
104026,1,Hl. m. Praha,26,Šmíd Václav,nan,0,0,0,0,0,Šmíd Václav,Václav,Šmíd ,1,58,SPD,SPD,4,0,111,0.38
11018020,11,Jihomoravský,20,Pospíšil Lubomír,nan,0,0,0,0,0,Pospíšil Lubomír,Lubomír,Pospíšil ,1,64,KSČM,KSČM,18,0,111,0.48
12012015,12,Olomoucký,15,Krejčí Miloslav,nan,0,0,0,0,0,Krejčí Miloslav,Miloslav,Krejčí ,1,56,PŘÍSAHA,BEZPP,12,0,111,0.72
14012015,14,Moravskoslezský,15,Kollár Ivo,nan,0,0,0,0,0,Kollár Ivo,Ivo,Kollár ,1,55,PŘÍSAHA,BEZPP,12,0,111,0.39
14012030,14,Moravskoslezský,30,Bittner Milan,nan,0,0,0,0,0,Bittner Milan,Milan,Bittner ,1,62,PŘÍSAHA,BEZPP,12,0,111,0.39
1104021,11,Jihomoravský,21,Beznosik Oleg Mgr.,Mgr.,1,1,0,0,0,Beznosik Oleg ,Oleg ,Beznosik ,1,45,SPD,SPD,4,0,110,0.18
140204,14,Moravskoslezský,4,Chýlová Eva MUDr.,MUDr.,1,0,0,0,0,Chýlová Eva ,Eva ,Chýlová ,0,62,Švýcar. demokr.,BEZPP,2,0,110,5.69
1301208,13,Zlínský,8,Hyroš Martin Bc.,Bc.,1,0,0,0,0,Hyroš Martin ,Martin ,Hyroš ,1,49,PŘÍSAHA,BEZPP,12,0,110,0.82
801207,8,Královéhradecký,7,Kudrnáč Zdeněk Ing. Bc.,Ing. Bc.,2,0,1,0,0,Kudrnáč Zdeněk ,Zdeněk ,Kudrnáč ,1,67,PŘÍSAHA,BEZPP,12,0,110,0.78
2012017,2,Středočeský,17,Pecková Markéta,nan,0,0,0,0,0,Pecková Markéta,Markéta,Pecková ,0,60,PŘÍSAHA,BEZPP,12,0,110,0.33
1302202,13,Zlínský,2,Plačková Eliška,nan,0,0,0,0,0,Plačková Eliška,Eliška,Plačková ,0,24,Moravané,Moravané,22,0,110,4.25
1018021,1,Hl. m. Praha,21,Klusák Michal,nan,0,0,0,0,0,Klusák Michal,Michal,Klusák ,1,42,KSČM,KSČM,18,0,110,0.81
1305019,13,Zlínský,19,Krsička Radim,nan,0,0,0,0,0,Krsička Radim,Radim,Krsička ,1,30,ČSSD,ČSSD,5,0,110,0.71
2018030,2,Středočeský,30,Hurt Jaroslav DiS.,DiS.,1,0,0,0,0,Hurt Jaroslav ,Jaroslav ,Hurt ,1,53,KSČM,KSČM,18,0,109,0.44
12018023,12,Olomoucký,23,Joslová Gabriela DiS.,DiS.,1,0,0,0,0,Joslová Gabriela ,Gabriela ,Joslová ,0,49,KSČM,KSČM,18,0,109,0.84
205024,2,Středočeský,24,Švejda Jaroslav Mgr.,Mgr.,1,1,0,0,0,Švejda Jaroslav ,Jaroslav ,Švejda ,1,45,ČSSD,ČSSD,5,0,109,0.33
50303,5,Karlovarský,3,Vaněk Josef JUDr.,JUDr.,1,0,0,0,0,Vaněk Josef ,Josef ,Vaněk ,1,72,Volný blok,BOS,3,0,109,5.38
803020,8,Královéhradecký,20,Lakmayerová Božena Ing.,Ing.,1,0,1,0,0,Lakmayerová Božena ,Božena ,Lakmayerová ,0,61,Volný blok,Volný blok,3,0,109,2.76
50807,5,Karlovarský,7,Chudoba Stanislav,nan,0,0,0,0,0,Chudoba Stanislav,Stanislav,Chudoba ,1,44,TSS,Svobodní,8,0,109,3.04
804012,8,Královéhradecký,12,Nová Eva,nan,0,0,0,0,0,Nová Eva,Eva,Nová ,0,77,SPD,SPD,4,0,109,0.4
301015,3,Jihočeský,15,Horváth Josef,nan,0,0,0,0,0,Horváth Josef,Josef,Horváth ,1,23,Zelení,Zelení,1,0,109,3.26
605011,6,Ústecký,11,Meder Antonín,nan,0,0,0,0,0,Meder Antonín,Antonín,Meder ,1,47,ČSSD,ČSSD,5,0,109,0.9
1408027,14,Moravskoslezský,27,Medřík Petr,nan,0,0,0,0,0,Medřík Petr,Petr,Medřík ,1,47,TSS,Svobodní,8,0,109,0.76
9018010,9,Pardubický,10,Příhoda Vladimír,nan,0,0,0,0,0,Příhoda Vladimír,Vladimír,Příhoda ,1,65,KSČM,KSČM,18,0,109,1.04
10012012,10,Vysočina,12,Vlašín František,nan,0,0,0,0,0,Vlašín František,František,Vlašín ,1,43,PŘÍSAHA,BEZPP,12,0,109,0.75
11018030,11,Jihomoravský,30,Habart Jiří Bc.,Bc.,1,0,0,0,0,Habart Jiří ,Jiří ,Habart ,1,46,KSČM,KSČM,18,0,108,0.47
40104,4,Plzeňský,4,Kurc Jakub Mgr.,Mgr.,1,1,0,0,0,Kurc Jakub ,Jakub ,Kurc ,1,31,Zelení,Zelení,1,0,108,3.72
308010,3,Jihočeský,10,Sommer Jan,nan,0,0,0,0,0,Sommer Jan,Jan,Sommer ,1,42,TSS,TSS,8,0,108,0.94
401209,4,Plzeňský,9,Kýček Martin,nan,0,0,0,0,0,Kýček Martin,Martin,Kýček ,1,28,PŘÍSAHA,BEZPP,12,0,108,0.78
14012011,14,Moravskoslezský,11,Lanzendörfer Zdeněk,nan,0,0,0,0,0,Lanzendörfer Zdeněk,Zdeněk,Lanzendörfer ,1,58,PŘÍSAHA,PŘÍSAHA,12,0,108,0.38
605013,6,Ústecký,13,Křeček Václav Ing.,Ing.,1,0,1,0,0,Křeček Václav ,Václav ,Křeček ,1,75,ČSSD,ČSSD,5,0,107,0.88
1408020,14,Moravskoslezský,20,Mužík Jan Mgr.,Mgr.,1,1,0,0,0,Mužík Jan ,Jan ,Mužík ,1,64,TSS,TSS,8,0,107,0.75
605022,6,Ústecký,22,Spousta Čestmír Ing.,Ing.,1,0,1,0,0,Spousta Čestmír ,Čestmír ,Spousta ,1,39,ČSSD,ČSSD,5,0,107,0.88
1401020,14,Moravskoslezský,20,Krajčová Táňa Bc.,Bc.,1,0,0,0,0,Krajčová Táňa ,Táňa ,Krajčová ,0,37,Zelení,BEZPP,1,0,107,1.88
101209,1,Hl. m. Praha,9,Grmela Tomáš Mgr. Bc.,Mgr. Bc.,2,1,0,0,0,Grmela Tomáš ,Tomáš ,Grmela ,1,44,PŘÍSAHA,BEZPP,12,0,107,0.49
602102,6,Ústecký,2,Huml Marcel,nan,0,0,0,0,0,Huml Marcel,Marcel,Huml ,1,47,OtČe,BEZPP,21,0,107,4.82
1408034,14,Moravskoslezský,34,Vašíček Jiří Ing. MBA,Ing. MBA,2,0,1,0,1,Vašíček Jiří ,Jiří ,Vašíček ,1,43,TSS,TSS,8,0,107,0.75
808010,8,Královéhradecký,10,Innert Adam,nan,0,0,0,0,0,Innert Adam,Adam,Innert ,1,36,TSS,TSS,8,0,107,1.23
905019,9,Pardubický,19,Polach Martin,nan,0,0,0,0,0,Polach Martin,Martin,Polach ,1,46,ČSSD,ČSSD,5,0,107,0.77
1012028,1,Hl. m. Praha,28,Hillermann Iva,nan,0,0,0,0,0,Hillermann Iva,Iva,Hillermann ,0,49,PŘÍSAHA,BEZPP,12,0,107,0.49
205030,2,Středočeský,30,Smejkalová Dana,nan,0,0,0,0,0,Smejkalová Dana,Dana,Smejkalová ,0,56,ČSSD,ČSSD,5,0,107,0.33
104023,1,Hl. m. Praha,23,Buzek Pavel Ing.,Ing.,1,0,1,0,0,Buzek Pavel ,Pavel ,Buzek ,1,64,SPD,SPD,4,0,106,0.36
12012020,12,Olomoucký,20,Charvátová Markéta,nan,0,0,0,0,0,Charvátová Markéta,Markéta,Charvátová ,0,53,PŘÍSAHA,BEZPP,12,0,106,0.69
202103,2,Středočeský,3,Záhorková Lenka Mgr.,Mgr.,1,1,0,0,0,Záhorková Lenka ,Lenka ,Záhorková ,0,44,OtČe,BEZPP,21,0,106,2.76
50806,5,Karlovarský,6,Tóth Jan,nan,0,0,0,0,0,Tóth Jan,Jan,Tóth ,1,48,TSS,Soukromníci,8,0,106,2.95
205011,2,Středočeský,11,Polák Miroslav,nan,0,0,0,0,0,Polák Miroslav,Miroslav,Polák ,1,59,ČSSD,ČSSD,5,0,106,0.32
208032,2,Středočeský,32,Gulyáš Michal,nan,0,0,0,0,0,Gulyáš Michal,Michal,Gulyáš ,1,55,TSS,BEZPP,8,0,106,0.58
701205,7,Liberecký,5,Bernal Tomáš,nan,0,0,0,0,0,Bernal Tomáš,Tomáš,Bernal ,1,34,PŘÍSAHA,PŘÍSAHA,12,0,106,1.11
205016,2,Středočeský,16,Vašíček Emil doc. PhDr. CSc.,doc. PhDr. CSc.,2,0,0,0,0,Vašíček Emil ,Emil ,Vašíček ,1,90,ČSSD,ČSSD,5,0,106,0.32
201019,2,Středočeský,19,Zůnová Jana Mgr.,Mgr.,1,1,0,0,0,Zůnová Jana ,Jana ,Zůnová ,0,42,Zelení,Zelení,1,0,105,1.53
